function_id,name_for_btxt,n_inputs,t,literal_count,status,runtime_ms,cg,n_transistors,n_transistors_pdn,n_transistors_pun,sat_result,work_dir,stdout_log,stderr_log
3_96,F3_096,3,5,6,SAT,235,"CG(nc=5, r=5, tr=[(1, 2, 0), (0, 3, 1), (1, 4, 2), (1, 3, 3), (0, 2, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_96/t_5,dataset/sweep_3input/3_96/t_5/run_t5.out.log,dataset/sweep_3input/3_96/t_5/run_t5.err.log
3_96,F3_096,3,6,6,SAT,260,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 3, 1), (2, 4, 2), (0, 3, 3), (1, 2, 4), (0, 3, 4)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_96/t_6,dataset/sweep_3input/3_96/t_6/run_t6.out.log,dataset/sweep_3input/3_96/t_6/run_t6.err.log
3_97,F3_097,3,6,9,UNSAT,594,"CG(nc=6, r=7, tr=[(1, 5, 0), (3, 4, 1), (0, 4, 2), (3, 5, 3), (1, 4, 4), (0, 2, 5), (2, 3, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_97/t_6,dataset/sweep_3input/3_97/t_6/run_t6.out.log,dataset/sweep_3input/3_97/t_6/run_t6.err.log
3_97,F3_097,3,7,9,SAT,400,"CG(nc=6, r=7, tr=[(1, 5, 0), (3, 4, 1), (0, 4, 2), (3, 5, 3), (1, 4, 4), (0, 2, 5), (2, 3, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_97/t_7,dataset/sweep_3input/3_97/t_7/run_t7.out.log,dataset/sweep_3input/3_97/t_7/run_t7.err.log
3_97,F3_097,3,8,9,SAT,377,"CG(nc=7, r=8, tr=[(1, 2, 0), (3, 6, 1), (2, 6, 2), (0, 5, 3), (0, 1, 4), (4, 5, 5), (2, 5, 1), (4, 6, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_97/t_8,dataset/sweep_3input/3_97/t_8/run_t8.out.log,dataset/sweep_3input/3_97/t_8/run_t8.err.log
3_97,F3_097,3,9,9,SAT,451,"CG(nc=9, r=9, tr=[(0, 1, 0), (2, 3, 1), (3, 8, 2), (0, 2, 3), (1, 3, 4), (5, 6, 5), (7, 8, 4), (0, 4, 1), (2, 7, 5)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_97/t_9,dataset/sweep_3input/3_97/t_9/run_t9.out.log,dataset/sweep_3input/3_97/t_9/run_t9.err.log
3_98,F3_098,3,5,5,SAT,230,"CG(nc=5, r=5, tr=[(2, 4, 0), (0, 3, 1), (1, 4, 2), (1, 3, 3), (0, 2, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_98/t_5,dataset/sweep_3input/3_98/t_5/run_t5.out.log,dataset/sweep_3input/3_98/t_5/run_t5.err.log
3_99,F3_099,3,6,7,SAT,324,"CG(nc=4, r=6, tr=[(0, 1, 0), (0, 1, 1), (2, 3, 2), (1, 2, 3), (1, 3, 4), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_99/t_6,dataset/sweep_3input/3_99/t_6/run_t6.out.log,dataset/sweep_3input/3_99/t_6/run_t6.err.log
3_99,F3_099,3,7,7,SAT,341,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 3, 1), (3, 4, 2), (0, 2, 3), (1, 4, 4), (0, 1, 5)], dropped=[(1, 2)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_99/t_7,dataset/sweep_3input/3_99/t_7/run_t7.out.log,dataset/sweep_3input/3_99/t_7/run_t7.err.log
3_100,F3_100,3,5,5,SAT,229,"CG(nc=5, r=5, tr=[(1, 4, 0), (3, 4, 1), (0, 2, 2), (0, 3, 3), (1, 2, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_100/t_5,dataset/sweep_3input/3_100/t_5/run_t5.out.log,dataset/sweep_3input/3_100/t_5/run_t5.err.log
3_101,F3_101,3,6,7,SAT,289,"CG(nc=5, r=6, tr=[(2, 4, 0), (0, 3, 1), (1, 2, 2), (3, 4, 3), (0, 1, 4), (1, 3, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_101/t_6,dataset/sweep_3input/3_101/t_6/run_t6.out.log,dataset/sweep_3input/3_101/t_6/run_t6.err.log
3_101,F3_101,3,7,7,SAT,342,"CG(nc=5, r=6, tr=[(0, 1, 0), (0, 2, 1), (1, 3, 2), (2, 4, 3), (3, 4, 4), (0, 2, 5)], dropped=[(4, 1)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_101/t_7,dataset/sweep_3input/3_101/t_7/run_t7.out.log,dataset/sweep_3input/3_101/t_7/run_t7.err.log
3_102,F3_102,3,4,4,SAT,268,"CG(nc=4, r=4, tr=[(2, 3, 0), (1, 3, 1), (0, 1, 2), (0, 2, 3)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_102/t_4,dataset/sweep_3input/3_102/t_4/run_t4.out.log,dataset/sweep_3input/3_102/t_4/run_t4.err.log
3_103,F3_103,3,5,6,SAT,272,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 1), (0, 2, 3), (1, 3, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_103/t_5,dataset/sweep_3input/3_103/t_5/run_t5.out.log,dataset/sweep_3input/3_103/t_5/run_t5.err.log
3_103,F3_103,3,6,6,SAT,294,"CG(nc=4, r=6, tr=[(0, 1, 0), (2, 3, 1), (0, 2, 3), (1, 3, 4), (0, 1, 5), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_103/t_6,dataset/sweep_3input/3_103/t_6/run_t6.out.log,dataset/sweep_3input/3_103/t_6/run_t6.err.log
3_104,F3_104,3,6,9,UNSAT,613,"CG(nc=6, r=7, tr=[(1, 2, 0), (0, 2, 1), (4, 5, 2), (2, 4, 3), (3, 4, 4), (1, 5, 5), (0, 3, 0)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_104/t_6,dataset/sweep_3input/3_104/t_6/run_t6.out.log,dataset/sweep_3input/3_104/t_6/run_t6.err.log
3_104,F3_104,3,7,9,SAT,387,"CG(nc=6, r=7, tr=[(1, 2, 0), (0, 2, 1), (4, 5, 2), (2, 4, 3), (3, 4, 4), (1, 5, 5), (0, 3, 0)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_104/t_7,dataset/sweep_3input/3_104/t_7/run_t7.out.log,dataset/sweep_3input/3_104/t_7/run_t7.err.log
3_104,F3_104,3,8,9,SAT,393,"CG(nc=6, r=8, tr=[(0, 1, 0), (2, 5, 1), (0, 4, 2), (2, 4, 3), (3, 4, 4), (1, 2, 5), (3, 5, 0), (0, 2, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_104/t_8,dataset/sweep_3input/3_104/t_8/run_t8.out.log,dataset/sweep_3input/3_104/t_8/run_t8.err.log
3_104,F3_104,3,9,9,SAT,505,"CG(nc=9, r=9, tr=[(1, 2, 0), (2, 8, 1), (4, 5, 2), (2, 6, 3), (7, 8, 4), (0, 1, 5), (0, 3, 0), (0, 6, 2), (3, 7, 2)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_104/t_9,dataset/sweep_3input/3_104/t_9/run_t9.out.log,dataset/sweep_3input/3_104/t_9/run_t9.err.log
3_105,F3_105,3,6,12,UNSAT,1182,"CG(nc=6, r=8, tr=[(1, 2, 0), (4, 5, 1), (0, 2, 2), (2, 4, 3), (1, 5, 4), (0, 3, 5), (3, 4, 0), (1, 3, 3)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_6,dataset/sweep_3input/3_105/t_6/run_t6.out.log,dataset/sweep_3input/3_105/t_6/run_t6.err.log
3_105,F3_105,3,7,12,UNSAT,767,"CG(nc=6, r=8, tr=[(1, 2, 0), (4, 5, 1), (0, 2, 2), (2, 4, 3), (1, 5, 4), (0, 3, 5), (3, 4, 0), (1, 3, 3)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_7,dataset/sweep_3input/3_105/t_7/run_t7.out.log,dataset/sweep_3input/3_105/t_7/run_t7.err.log
3_105,F3_105,3,8,12,SAT,462,"CG(nc=6, r=8, tr=[(1, 2, 0), (4, 5, 1), (0, 2, 2), (2, 4, 3), (1, 5, 4), (0, 3, 5), (3, 4, 0), (1, 3, 3)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_8,dataset/sweep_3input/3_105/t_8/run_t8.out.log,dataset/sweep_3input/3_105/t_8/run_t8.err.log
3_105,F3_105,3,9,12,SAT,502,"CG(nc=6, r=9, tr=[(0, 1, 0), (0, 2, 1), (4, 5, 2), (1, 5, 3), (1, 4, 4), (0, 4, 5), (2, 4, 3), (3, 4, 1), (3, 5, 0)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_9,dataset/sweep_3input/3_105/t_9/run_t9.out.log,dataset/sweep_3input/3_105/t_9/run_t9.err.log
3_105,F3_105,3,10,12,SAT,626,"CG(nc=6, r=9, tr=[(0, 1, 0), (2, 5, 1), (1, 4, 2), (1, 5, 3), (1, 2, 5), (4, 5, 4), (0, 3, 1), (0, 4, 1), (0, 2, 4)], dropped=[(4, 4)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_10,dataset/sweep_3input/3_105/t_10/run_t10.out.log,dataset/sweep_3input/3_105/t_10/run_t10.err.log
3_105,F3_105,3,11,12,SAT,806,"CG(nc=7, r=11, tr=[(0, 1, 0), (2, 6, 1), (4, 6, 2), (0, 5, 3), (1, 3, 4), (4, 5, 5), (4, 5, 1), (3, 4, 4), (1, 4, 5), (3, 6, 3), (2, 5, 0)])",17,11,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_11,dataset/sweep_3input/3_105/t_11/run_t11.out.log,dataset/sweep_3input/3_105/t_11/run_t11.err.log
3_105,F3_105,3,12,12,SAT,933,"CG(nc=6, r=11, tr=[(0, 1, 0), (0, 1, 2), (1, 2, 3), (0, 2, 4), (1, 3, 5), (2, 3, 0), (3, 5, 1), (2, 3, 1), (2, 4, 4), (3, 5, 2), (3, 5, 3)], dropped=[(0, 1)])",17,11,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_105/t_12,dataset/sweep_3input/3_105/t_12/run_t12.out.log,dataset/sweep_3input/3_105/t_12/run_t12.err.log
3_106,F3_106,3,6,7,SAT,331,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 3, 1), (2, 4, 2), (0, 3, 3), (1, 4, 4), (1, 4, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_106/t_6,dataset/sweep_3input/3_106/t_6/run_t6.out.log,dataset/sweep_3input/3_106/t_6/run_t6.err.log
3_106,F3_106,3,7,7,SAT,347,"CG(nc=7, r=7, tr=[(1, 6, 0), (0, 3, 1), (4, 6, 2), (2, 5, 3), (0, 1, 4), (0, 1, 5), (3, 4, 3)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_106/t_7,dataset/sweep_3input/3_106/t_7/run_t7.out.log,dataset/sweep_3input/3_106/t_7/run_t7.err.log
3_107,F3_107,3,6,9,UNSAT,652,"CG(nc=5, r=7, tr=[(2, 4, 0), (0, 3, 1), (1, 4, 2), (1, 3, 3), (3, 4, 4), (2, 3, 5), (0, 2, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_107/t_6,dataset/sweep_3input/3_107/t_6/run_t6.out.log,dataset/sweep_3input/3_107/t_6/run_t6.err.log
3_107,F3_107,3,7,9,SAT,368,"CG(nc=5, r=7, tr=[(2, 4, 0), (0, 3, 1), (1, 4, 2), (1, 3, 3), (3, 4, 4), (2, 3, 5), (0, 2, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_107/t_7,dataset/sweep_3input/3_107/t_7/run_t7.out.log,dataset/sweep_3input/3_107/t_7/run_t7.err.log
3_107,F3_107,3,8,9,SAT,476,"CG(nc=5, r=8, tr=[(0, 1, 0), (2, 3, 1), (3, 4, 2), (0, 2, 3), (1, 4, 4), (1, 2, 5), (1, 4, 4), (2, 4, 0)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_107/t_8,dataset/sweep_3input/3_107/t_8/run_t8.out.log,dataset/sweep_3input/3_107/t_8/run_t8.err.log
3_107,F3_107,3,9,9,SAT,530,"CG(nc=6, r=8, tr=[(1, 2, 0), (0, 3, 1), (2, 5, 2), (2, 3, 3), (0, 4, 4), (4, 5, 5), (2, 4, 0), (0, 2, 5)], dropped=[(1, 5)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_107/t_9,dataset/sweep_3input/3_107/t_9/run_t9.out.log,dataset/sweep_3input/3_107/t_9/run_t9.err.log
3_108,F3_108,3,6,7,SAT,284,"CG(nc=5, r=6, tr=[(1, 4, 0), (0, 3, 1), (1, 2, 2), (3, 4, 3), (0, 2, 4), (1, 3, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_108/t_6,dataset/sweep_3input/3_108/t_6/run_t6.out.log,dataset/sweep_3input/3_108/t_6/run_t6.err.log
3_108,F3_108,3,7,7,SAT,367,"CG(nc=5, r=6, tr=[(1, 4, 0), (0, 3, 1), (1, 2, 2), (3, 4, 3), (0, 2, 4), (1, 3, 5)], dropped=[(0, 3)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_108/t_7,dataset/sweep_3input/3_108/t_7/run_t7.out.log,dataset/sweep_3input/3_108/t_7/run_t7.err.log
3_109,F3_109,3,6,9,UNSAT,706,"CG(nc=5, r=7, tr=[(1, 2, 0), (0, 2, 1), (0, 2, 2), (0, 3, 3), (1, 4, 4), (1, 3, 5), (3, 4, 1)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_109/t_6,dataset/sweep_3input/3_109/t_6/run_t6.out.log,dataset/sweep_3input/3_109/t_6/run_t6.err.log
3_109,F3_109,3,7,9,SAT,359,"CG(nc=5, r=7, tr=[(1, 2, 0), (0, 2, 1), (0, 2, 2), (0, 3, 3), (1, 4, 4), (1, 3, 5), (3, 4, 1)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_109/t_7,dataset/sweep_3input/3_109/t_7/run_t7.out.log,dataset/sweep_3input/3_109/t_7/run_t7.err.log
3_109,F3_109,3,8,9,SAT,435,"CG(nc=5, r=8, tr=[(1, 2, 0), (2, 4, 1), (1, 4, 2), (2, 3, 3), (0, 2, 4), (3, 4, 5), (0, 3, 3), (0, 2, 5)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_109/t_8,dataset/sweep_3input/3_109/t_8/run_t8.out.log,dataset/sweep_3input/3_109/t_8/run_t8.err.log
3_109,F3_109,3,9,9,SAT,574,"CG(nc=5, r=9, tr=[(0, 1, 0), (3, 4, 1), (2, 4, 2), (0, 3, 3), (1, 2, 4), (0, 3, 5), (1, 3, 5), (1, 4, 3), (1, 4, 3)])",15,9,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_109/t_9,dataset/sweep_3input/3_109/t_9/run_t9.out.log,dataset/sweep_3input/3_109/t_9/run_t9.err.log
3_110,F3_110,3,5,6,SAT,246,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 1), (0, 2, 3), (1, 3, 4), (0, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_110/t_5,dataset/sweep_3input/3_110/t_5/run_t5.out.log,dataset/sweep_3input/3_110/t_5/run_t5.err.log
3_110,F3_110,3,6,6,SAT,280,"CG(nc=3, r=6, tr=[(0, 1, 0), (0, 1, 1), (1, 2, 3), (1, 2, 4), (1, 2, 5), (0, 1, 1)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_110/t_6,dataset/sweep_3input/3_110/t_6/run_t6.out.log,dataset/sweep_3input/3_110/t_6/run_t6.err.log
3_111,F3_111,3,5,5,SAT,266,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 1), (0, 2, 3), (1, 3, 4), (1, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_111/t_5,dataset/sweep_3input/3_111/t_5/run_t5.out.log,dataset/sweep_3input/3_111/t_5/run_t5.err.log
3_112,F3_112,3,3,4,SAT,199,"CG(nc=3, r=3, tr=[(1, 2, 2), (0, 1, 3), (0, 1, 4)])",7,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_112/t_3,dataset/sweep_3input/3_112/t_3/run_t3.out.log,dataset/sweep_3input/3_112/t_3/run_t3.err.log
3_112,F3_112,3,4,4,SAT,210,"CG(nc=4, r=4, tr=[(2, 3, 2), (0, 2, 3), (0, 2, 4), (0, 1, 3)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_112/t_4,dataset/sweep_3input/3_112/t_4/run_t4.out.log,dataset/sweep_3input/3_112/t_4/run_t4.err.log
3_113,F3_113,3,3,6,UNSAT,716,"CG(nc=4, r=5, tr=[(0, 1, 2), (1, 3, 3), (1, 2, 4), (0, 1, 4), (2, 3, 2)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_113/t_3,dataset/sweep_3input/3_113/t_3/run_t3.out.log,dataset/sweep_3input/3_113/t_3/run_t3.err.log
3_113,F3_113,3,4,6,UNSAT,464,"CG(nc=4, r=5, tr=[(0, 1, 2), (1, 3, 3), (1, 2, 4), (0, 1, 4), (2, 3, 2)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_113/t_4,dataset/sweep_3input/3_113/t_4/run_t4.out.log,dataset/sweep_3input/3_113/t_4/run_t4.err.log
3_113,F3_113,3,5,6,SAT,301,"CG(nc=4, r=5, tr=[(0, 1, 2), (1, 3, 3), (1, 2, 4), (0, 1, 4), (2, 3, 2)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_113/t_5,dataset/sweep_3input/3_113/t_5/run_t5.out.log,dataset/sweep_3input/3_113/t_5/run_t5.err.log
3_113,F3_113,3,6,6,SAT,272,"CG(nc=5, r=6, tr=[(1, 4, 2), (1, 3, 3), (3, 4, 4), (1, 2, 4), (0, 3, 3), (0, 1, 4)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_113/t_6,dataset/sweep_3input/3_113/t_6/run_t6.out.log,dataset/sweep_3input/3_113/t_6/run_t6.err.log
3_114,F3_114,3,4,4,SAT,270,"CG(nc=4, r=4, tr=[(2, 3, 0), (1, 3, 2), (0, 1, 3), (0, 2, 4)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_114/t_4,dataset/sweep_3input/3_114/t_4/run_t4.out.log,dataset/sweep_3input/3_114/t_4/run_t4.err.log
3_115,F3_115,3,3,3,SAT,202,"CG(nc=3, r=3, tr=[(1, 2, 2), (0, 1, 3), (0, 2, 4)])",7,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_115/t_3,dataset/sweep_3input/3_115/t_3/run_t3.out.log,dataset/sweep_3input/3_115/t_3/run_t3.err.log
3_116,F3_116,3,4,4,SAT,211,"CG(nc=4, r=4, tr=[(1, 3, 1), (2, 3, 2), (0, 1, 3), (0, 2, 4)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_116/t_4,dataset/sweep_3input/3_116/t_4/run_t4.out.log,dataset/sweep_3input/3_116/t_4/run_t4.err.log
3_117,F3_117,3,3,3,SAT,275,"CG(nc=3, r=3, tr=[(1, 2, 2), (0, 2, 3), (0, 1, 4)])",7,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_117/t_3,dataset/sweep_3input/3_117/t_3/run_t3.out.log,dataset/sweep_3input/3_117/t_3/run_t3.err.log
3_118,F3_118,3,5,6,SAT,253,"CG(nc=4, r=5, tr=[(1, 3, 0), (2, 3, 1), (2, 3, 2), (0, 2, 3), (0, 1, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_118/t_5,dataset/sweep_3input/3_118/t_5/run_t5.out.log,dataset/sweep_3input/3_118/t_5/run_t5.err.log
3_118,F3_118,3,6,6,SAT,287,"CG(nc=5, r=6, tr=[(1, 4, 0), (3, 4, 1), (3, 4, 2), (0, 3, 3), (0, 1, 4), (0, 2, 0)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_118/t_6,dataset/sweep_3input/3_118/t_6/run_t6.out.log,dataset/sweep_3input/3_118/t_6/run_t6.err.log
3_119,F3_119,3,2,2,SAT,202,"CG(nc=2, r=2, tr=[(0, 1, 2), (0, 1, 3)])",6,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_119/t_2,dataset/sweep_3input/3_119/t_2/run_t2.out.log,dataset/sweep_3input/3_119/t_2/run_t2.err.log
3_120,F3_120,3,6,7,SAT,352,"CG(nc=5, r=6, tr=[(1, 4, 0), (1, 3, 1), (2, 4, 2), (0, 2, 3), (0, 2, 4), (0, 3, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_120/t_6,dataset/sweep_3input/3_120/t_6/run_t6.out.log,dataset/sweep_3input/3_120/t_6/run_t6.err.log
3_120,F3_120,3,7,7,SAT,338,"CG(nc=5, r=7, tr=[(2, 4, 0), (0, 3, 1), (0, 1, 2), (1, 4, 3), (1, 4, 4), (2, 3, 5), (0, 2, 3)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_120/t_7,dataset/sweep_3input/3_120/t_7/run_t7.out.log,dataset/sweep_3input/3_120/t_7/run_t7.err.log
3_121,F3_121,3,6,9,UNSAT,668,"CG(nc=5, r=7, tr=[(1, 4, 0), (0, 3, 1), (2, 3, 2), (2, 4, 3), (0, 2, 4), (1, 3, 5), (3, 4, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_121/t_6,dataset/sweep_3input/3_121/t_6/run_t6.out.log,dataset/sweep_3input/3_121/t_6/run_t6.err.log
3_121,F3_121,3,7,9,SAT,362,"CG(nc=5, r=7, tr=[(1, 4, 0), (0, 3, 1), (2, 3, 2), (2, 4, 3), (0, 2, 4), (1, 3, 5), (3, 4, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_121/t_7,dataset/sweep_3input/3_121/t_7/run_t7.out.log,dataset/sweep_3input/3_121/t_7/run_t7.err.log
3_121,F3_121,3,8,9,SAT,512,"CG(nc=4, r=8, tr=[(0, 1, 0), (2, 3, 1), (0, 1, 2), (1, 3, 3), (0, 1, 4), (1, 2, 5), (2, 3, 2), (1, 2, 4)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_121/t_8,dataset/sweep_3input/3_121/t_8/run_t8.out.log,dataset/sweep_3input/3_121/t_8/run_t8.err.log
3_121,F3_121,3,9,9,SAT,575,"CG(nc=5, r=7, tr=[(2, 4, 0), (2, 3, 1), (0, 1, 2), (1, 3, 3), (1, 4, 4), (0, 3, 5), (2, 4, 2)], dropped=[(2, 5), (2, 5)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_121/t_9,dataset/sweep_3input/3_121/t_9/run_t9.out.log,dataset/sweep_3input/3_121/t_9/run_t9.err.log
3_122,F3_122,3,5,6,SAT,266,"CG(nc=4, r=5, tr=[(2, 3, 0), (1, 3, 2), (0, 1, 3), (0, 1, 4), (0, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_122/t_5,dataset/sweep_3input/3_122/t_5/run_t5.out.log,dataset/sweep_3input/3_122/t_5/run_t5.err.log
3_122,F3_122,3,6,6,SAT,299,"CG(nc=4, r=6, tr=[(1, 3, 0), (2, 3, 2), (0, 2, 3), (0, 2, 4), (0, 1, 5), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_122/t_6,dataset/sweep_3input/3_122/t_6/run_t6.out.log,dataset/sweep_3input/3_122/t_6/run_t6.err.log
3_123,F3_123,3,5,5,SAT,277,"CG(nc=4, r=5, tr=[(1, 3, 0), (0, 2, 2), (2, 3, 3), (0, 3, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_123/t_5,dataset/sweep_3input/3_123/t_5/run_t5.out.log,dataset/sweep_3input/3_123/t_5/run_t5.err.log
3_124,F3_124,3,5,6,SAT,255,"CG(nc=4, r=5, tr=[(2, 3, 1), (1, 3, 2), (0, 1, 3), (0, 1, 4), (0, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_124/t_5,dataset/sweep_3input/3_124/t_5/run_t5.out.log,dataset/sweep_3input/3_124/t_5/run_t5.err.log
3_124,F3_124,3,6,6,SAT,401,"CG(nc=3, r=6, tr=[(1, 2, 1), (1, 2, 2), (0, 1, 3), (0, 1, 4), (0, 1, 5), (0, 1, 3)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_124/t_6,dataset/sweep_3input/3_124/t_6/run_t6.out.log,dataset/sweep_3input/3_124/t_6/run_t6.err.log
3_125,F3_125,3,5,5,SAT,276,"CG(nc=4, r=5, tr=[(1, 3, 1), (2, 3, 2), (0, 3, 3), (0, 2, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_125/t_5,dataset/sweep_3input/3_125/t_5/run_t5.out.log,dataset/sweep_3input/3_125/t_5/run_t5.err.log
3_126,F3_126,3,6,6,SAT,406,"CG(nc=4, r=6, tr=[(1, 3, 0), (0, 2, 1), (0, 2, 2), (2, 3, 3), (2, 3, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_126/t_6,dataset/sweep_3input/3_126/t_6/run_t6.out.log,dataset/sweep_3input/3_126/t_6/run_t6.err.log
